frame,distance,p3_action_frame,p3_controller_c_stick_x,p3_controller_c_stick_y,p3_controller_l_shoulder,p3_controller_r_shoulder,p3_controller_main_stick_x,p3_controller_main_stick_y,p3_button_button_a,p3_button_button_b,p3_button_button_x,p3_button_button_y,p3_button_button_z,p3_button_button_l,p3_button_button_r,p3_button_button_start,p3_button_button_d_up,p3_button_button_d_down,p3_button_button_d_left,p3_button_button_d_right,p3_ecb_bottom_x,p3_ecb_bottom_y,p3_ecb_left_x,p3_ecb_left_y,p3_ecb_right_x,p3_ecb_right_y,p3_ecb_top_x,p3_ecb_top_y,p3_facing,p3_hitlag_left,p3_hitstun_frames_left,p3_iasa,p3_invulnerability_left,p3_invulnerable,p3_jumps_left,p3_moonwalkwarning,p3_nana,p3_off_stage,p3_on_ground,p3_percent,p3_position_x,p3_position_y,p3_shield_strength,p3_speed_air_x_self,p3_speed_ground_x_self,p3_speed_x_attack,p3_speed_y_self,p3_stock,p4_action_frame,p4_controller_c_stick_x,p4_controller_c_stick_y,p4_controller_l_shoulder,p4_controller_r_shoulder,p4_controller_main_stick_x,p4_controller_main_stick_y,p4_button_button_a,p4_button_button_b,p4_button_button_x,p4_button_button_y,p4_button_button_z,p4_button_button_l,p4_button_button_r,p4_button_button_start,p4_button_button_d_up,p4_button_button_d_down,p4_button_button_d_left,p4_button_button_d_right,p4_ecb_bottom_x,p4_ecb_bottom_y,p4_ecb_left_x,p4_ecb_left_y,p4_ecb_right_x,p4_ecb_right_y,p4_ecb_top_x,p4_ecb_top_y,p4_facing,p4_hitlag_left,p4_hitstun_frames_left,p4_iasa,p4_invulnerability_left,p4_invulnerable,p4_jumps_left,p4_moonwalkwarning,p4_nana,p4_off_stage,p4_on_ground,p4_percent,p4_position_x,p4_position_y,p4_shield_strength,p4_speed_air_x_self,p4_speed_ground_x_self,p4_speed_x_attack,p4_speed_y_self,p4_stock,proj0_frame,proj0_owner,proj0_position_x,proj0_position_y,proj0_speed_x,proj0_speed_y,proj1_frame,proj1_owner,proj1_position_x,proj1_position_y,proj1_speed_x,proj1_speed_y,stage,p3_action,p3_character,p4_action,p4_character
10752,36.32006126902786,2,0.5,0.5,0.0,0.0,0.03749999403953552,0.3125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,115,-13.802224159240723,0.008899999782443047,57.83000946044922,0.0,0.0,0.0,0.0,1,29,0.5,0.5,0.0,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,6,False,False,False,True,58,22.51783561706543,0.008899999782443047,60.0,-0.5596790909767151,-0.5596790313720703,0.0,0.0,1,,,,,,,,,,,,,DREAMLAND,KNEE_BEND,SHEIK,GRAB_RUNNING,JIGGLYPUFF
10767,55.93604222960809,4,0.5,0.5,0.0,0.0,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,115,-37.20733642578125,0.008899999782443047,58.8800048828125,-1.697500228881836,-1.6974999904632568,0.0,0.0,1,4,0.5,0.5,0.0,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,6,False,False,False,True,58,18.728708267211914,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,1,,,,,,,,,,,,,DREAMLAND,DASHING,SHEIK,CROUCH_START,JIGGLYPUFF
10782,54.95230753585899,19,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,115,-43.31153869628906,0.008899999782443047,59.93000030517578,-0.911042332649231,-0.9110422134399414,0.0,0.0,1,10,0.5,0.5,1.0,1.0,0.13749998807907104,0.16249999403953552,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,6,False,False,False,True,58,11.640771865844727,0.008899999782443047,60.0,-1.5019841194152832,-1.501983880996704,0.0,0.0,1,,,,,,,,,,,,,DREAMLAND,LANDING_SPECIAL,SHEIK,LANDING_SPECIAL,JIGGLYPUFF
10797,57.54683257533055,5,0.5,0.5,0.0,0.0,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,115,-48.053009033203125,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,1,1,0.5,0.5,0.6857143044471741,0.6857143044471741,0.17500001192092896,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,5,False,False,False,False,58,9.471577644348145,1.6089000701904297,60.0,0.053453803062438965,0.0,0.0,1.600000023841858,1,,,,,,,,,,,,,DREAMLAND,NEUTRAL_B_CHARGING,SHEIK,JUMPING_BACKWARD,JIGGLYPUFF
10812,53.92317669031564,2,0.5,0.5,0.0,0.0,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,115,-48.053009033203125,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,1,-1,0.5,0.5,1.0,1.0,0.5,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,4,False,0,False,6,False,False,False,True,58,5.870168209075928,0.008899999782443047,58.8800048828125,0.0,0.0,0.0,0.0,1,,,,,,,,,,,,,DREAMLAND,NEUTRAL_B_CHARGING,SHEIK,SHIELD_START,JIGGLYPUFF
10827,51.63545028914244,4,0.5,0.5,0.0,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,115,-48.053009033203125,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,1,3,0.5,0.5,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,5,False,False,False,False,58,3.376418113708496,4.6168999671936035,57.69386672973633,-1.1112499237060547,0.0,0.0,1.472000002861023,1,,,,,,,,,,,,,DREAMLAND,CROUCH_START,SHEIK,JUMPING_BACKWARD,JIGGLYPUFF
10842,35.47245300053268,4,0.5,0.5,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,115,-42.653011322021484,0.008899999782443047,60.0,1.8000001907348633,1.7999999523162842,0.0,0.0,1,18,0.5,0.5,0.0,0.0,0.96875,0.33125001192092896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,5,False,False,False,False,58,-12.703206062316895,19.01689910888672,58.74386215209961,0.012249916791915894,0.0,0.0,0.5119998455047607,1,,,,,,,,,,,,,DREAMLAND,DASHING,SHEIK,JUMPING_BACKWARD,JIGGLYPUFF
10857,45.179624681133916,3,0.5,0.5,1.0,1.0,0.2562499940395355,0.06874999403953552,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,115,-41.60301208496094,0.008899999782443047,56.850013732910156,0.0,0.0,0.0,0.0,1,3,0.13749998807907104,0.8374999761581421,0.3499999940395355,0.3499999940395355,0.0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,False,4,False,False,False,False,58,-6.065705299377441,27.906896591186523,59.79385757446289,-0.7904999256134033,0.0,0.0,1.3299999237060547,1,,,,,,,,,,,,,DREAMLAND,KNEE_BEND,SHEIK,BAIR,JIGGLYPUFF
10872,60.48290572356478,3,0.5,0.5,0.0,0.0,0.012499988079071045,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,115,-58.478721618652344,0.008899999782443047,57.90000915527344,-1.7550002336502075,-1.7549999952316284,0.0,0.0,1,18,0.5,0.5,0.0,0.0,0.9937499761581421,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,False,4,False,False,False,False,58,-13.26020622253418,40.17689514160156,60.0,1.1682498455047607,0.0,0.0,0.3699997663497925,1,,,,,,,,,,,,,DREAMLAND,DASHING,SHEIK,BAIR,JIGGLYPUFF
10887,58.66031219284892,4,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,115,-55.09403610229492,0.008899999782443047,58.95000457763672,1.472500205039978,1.472499966621399,0.0,0.0,1,33,0.5,0.5,0.0,0.0,0.0062499940395355225,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,False,4,False,False,False,False,58,-2.8338284492492676,26.65290069580078,60.0,-0.7497497797012329,0.0,0.0,-1.600000023841858,1,,,,,,,,,,,,,DREAMLAND,DASHING,SHEIK,BAIR,JIGGLYPUFF
10902,28.4423963418691,-2,0.5,0.5,1.0,1.0,1.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,1,False,0,False,2,False,False,False,True,115,-48.954193115234375,0.008899999782443047,59.650001525878906,0.2900000810623169,0.2900000810623169,0.0,0.0,1,12,0.5,0.5,0.0,0.0,0.893750011920929,0.19999998807907104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,False,4,False,False,False,False,58,-20.63495635986328,2.6528968811035156,60.0,-0.4617501497268677,0.0,0.0,-1.600000023841858,1,,,,,,,,,,,,,DREAMLAND,SHIELD_REFLECT,SHEIK,BAIR,JIGGLYPUFF
10917,27.83111210105069,2,0.5,0.5,1.0,1.0,0.96875,0.33125001192092896,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,115,-48.56419372558594,0.008899999782443047,56.22001647949219,0.0,0.0,0.0,0.0,1,4,0.5,0.5,0.0,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,6,False,False,False,True,58,-20.733081817626953,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,1,,,,,,,,,,,,,DREAMLAND,KNEE_BEND,SHEIK,CROUCH_START,JIGGLYPUFF
10932,6.522850074131676,-1,0.5,0.5,1.0,1.0,1.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,3,False,0,False,2,False,False,False,True,115,-27.255931854248047,0.008899999782443047,56.15001678466797,0.8376491665840149,0.8376490473747253,0.0,0.0,1,22,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,6,False,False,False,True,58,-20.733081817626953,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,1,,,,,,,,,,,,,DREAMLAND,SHIELD_START,SHEIK,LANDING_SPECIAL,JIGGLYPUFF
10947,7.346349637529252,2,0.5,0.5,1.0,1.0,1.0,0.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,115,-25.6794376373291,0.008899999782443047,52.370033264160156,0.0,0.0,0.0,0.0,1,-1,0.5,0.5,0.8071428537368774,0.8071428537368774,0.65625,0.699999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,11,False,0,False,6,False,False,False,True,58,-18.333087921142578,0.008899999782443047,57.47572326660156,0.0,0.0,0.0,0.0,1,,,,,,,,,,,,,DREAMLAND,KNEE_BEND,SHEIK,SHIELD,JIGGLYPUFF
10962,29.401841128044175,14,0.5,0.5,1.0,1.0,1.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,1,False,False,False,False,115,-14.479446411132812,28.288908004760742,53.42002868652344,0.800000011920929,0.0,0.0,1.240000605583191,1,25,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,6,False,False,False,True,58,-6.435231685638428,0.008899999782443047,58.31900405883789,0.6019838452339172,0.6019837260246277,0.0,0.0,1,,,,,,,,,,,,,DREAMLAND,JUMPING_FORWARD,SHEIK,LANDING_SPECIAL,JIGGLYPUFF
10977,32.55674883232738,29,0.5,0.5,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,1,False,False,False,False,115,-2.4794440269470215,32.48891830444336,54.47002410888672,0.800000011920929,0.0,0.0,-0.559999406337738,1,-1,0.5,0.5,1.0,1.0,0.5,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,10,False,0,False,6,False,False,False,True,58,-4.713328838348389,0.008899999782443047,55.799015045166016,0.0,0.0,0.0,0.0,1,,,,,,,,,,,,,DREAMLAND,JUMPING_FORWARD,SHEIK,SHIELD,JIGGLYPUFF
10992,51.88561873622233,13,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,115,2.2480554580688477,51.42539978027344,55.52001953125,0.0,0.0,0.0,0.0,1,-1,0.5,0.5,1.0,1.0,0.5,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,25,False,0,False,6,False,False,False,True,58,-4.713328838348389,0.008899999782443047,51.59903335571289,0.0,0.0,0.0,0.0,1,,,,,,,,,,,,,DREAMLAND,LANDING_SPECIAL,SHEIK,SHIELD,JIGGLYPUFF
11007,51.549037068176645,3,0.5,0.5,0.0,0.0,0.768750011920929,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,115,-2.3494439125061035,51.42539978027344,56.57001495361328,1.413124918937683,1.4131250381469727,0.0,0.0,1,10,0.5,0.5,1.0,1.0,0.5,0.043749988079071045,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,6,False,False,False,True,58,1.344706654548645,0.008899999782443047,50.695037841796875,1.071696400642395,1.0716962814331055,0.0,0.0,1,,,,,,,,,,,,,DREAMLAND,DASHING,SHEIK,LANDING_SPECIAL,JIGGLYPUFF
11022,52.14652442651979,3,0.5,0.5,0.0,0.0,0.7749999761581421,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,115,-3.2037410736083984,51.42539978027344,57.62001037597656,-1.278388500213623,-1.2783886194229126,0.0,0.0,1,4,0.5,0.5,0.0,0.0,0.925000011920929,0.24375000596046448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,6,False,False,False,True,58,5.491290092468262,0.008899999782443047,51.745033264160156,0.9579241275787354,0.9579240083694458,0.0,0.0,1,,,,,,,,,,,,,DREAMLAND,DASHING,SHEIK,DASHING,JIGGLYPUFF
11037,52.68886693808048,1,0.5,0.5,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,115,-8.737380981445312,51.42539978027344,58.670005798339844,-1.7999998331069946,-1.7999999523162842,0.0,0.0,1,7,0.5,0.5,0.0,0.0,0.0062499940395355225,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,6,False,False,False,True,58,2.771756172180176,0.008899999782443047,52.79502868652344,-1.0862501859664917,-1.0862500667572021,0.0,0.0,1,,,,,,,,,,,,,DREAMLAND,RUNNING,SHEIK,DASHING,JIGGLYPUFF
11052,36.601923524099966,4,0.5,0.5,0.0,0.0,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,1,False,False,False,False,115,-24.660381317138672,46.02539825439453,59.720001220703125,-0.4209998846054077,0.0,0.0,-1.0799999237060547,1,9,0.5,0.5,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,5,False,False,False,False,58,-10.908994674682617,12.104899406433105,53.84502410888672,-1.350000023841858,0.0,0.0,1.087999939918518,1,,,,,,,,,,,,,DREAMLAND,WAIT_ITEM,SHEIK,JUMPING_FORWARD,JIGGLYPUFF
11067,14.264144035087101,1,0.5,0.5,0.0,0.0,0.9937499761581421,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,2,35,False,0,False,1,False,False,False,False,122,-22.34539031982422,24.545394897460938,60.0,0.0,0.0,-1.8906099796295166,0.0,1,2,0.012499988079071045,0.5,0.0,0.0,0.5,0.6812499761581421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,13,False,0,False,5,False,False,False,False,60,-36.5306282043457,23.047119140625,54.89501953125,0.0,0.0,0.06837412714958191,-0.06400000303983688,1,,,,,,,,,,,,,DREAMLAND,DAMAGE_FLY_LOW,SHEIK,DAMAGE_AIR_2,JIGGLYPUFF
11082,13.527905480323637,15,0.5,0.5,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,21,False,0,False,1,False,False,False,False,122,-41.138519287109375,37.82258987426758,60.0,0.0,0.0,-1.1580767631530762,-1.6799999475479126,1,17,0.5,0.5,0.0,0.0,0.13749998807907104,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,5,False,False,False,False,60,-40.540321350097656,24.30791664123535,55.94501495361328,-0.8107500076293945,0.0,0.019462665542960167,-1.0240000486373901,1,,,,,,,,,,,,,DREAMLAND,DAMAGE_FLY_LOW,SHEIK,DAMAGE_AIR_2,JIGGLYPUFF
11097,12.717249676366926,2,0.5,0.5,1.0,1.0,0.9937499761581421,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,7,False,0,True,2,False,False,False,True,122,-57.843326568603516,30.14219856262207,60.0,-4.747178536490537e-05,-4.747178900288418e-05,-0.6561469435691833,0.0,1,5,0.05625000596046448,0.7250000238418579,0.3499999940395355,0.3499999940395355,0.0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,False,4,False,False,False,False,60,-46.26340866088867,24.885398864746094,56.99501037597656,-1.0381749868392944,0.0,0.0,1.2019999027252197,1,,,,,,,,,,,,,DREAMLAND,FORWARD_TECH,SHEIK,FAIR,JIGGLYPUFF
11112,17.676515437100345,17,0.5,0.5,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,7,False,0,True,2,False,False,False,True,122,-31.725400924682617,30.142099380493164,60.0,2.3185956478118896,2.3185958862304688,0.0,0.0,1,20,0.5,0.5,0.0,0.0,0.8812500238418579,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,False,4,False,False,False,False,60,-48.65222930908203,35.23539733886719,58.045005798339844,1.3000000715255737,0.0,0.0,0.24199974536895752,1,,,,,,,,,,,,,DREAMLAND,FORWARD_TECH,SHEIK,FAIR,JIGGLYPUFF
11127,1.0644889615527153,32,0.5,0.5,0.7214285731315613,0.7214285731315613,0.8812500238418579,0.18125000596046448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,7,False,0,False,2,False,False,False,True,122,-31.947874069213867,30.14219856262207,60.0,-0.011890411376953125,-0.011890411376953125,0.0,0.0,1,35,0.5,0.5,0.0,0.0,0.925000011920929,0.7562500238418579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,False,4,False,False,False,False,60,-31.736007690429688,31.18539047241211,59.095001220703125,1.3000000715255737,0.0,0.0,-0.7180003523826599,1,,,,,,,,,,,,,DREAMLAND,FORWARD_TECH,SHEIK,FAIR,JIGGLYPUFF
11142,14.057715114770497,1,0.5,0.5,0.7928571701049805,0.7928571701049805,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,122,-33.03780746459961,30.14219856262207,52.20408248901367,-1.0856122970581055,-1.085612416267395,0.0,0.0,1,8,0.5,0.5,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,False,3,False,False,False,False,60,-28.862014770507812,43.565391540527344,60.0,0.03924998641014099,0.0,0.0,0.9499999284744263,1,,,,,,,,,,,,,DREAMLAND,SHIELD_STUN,SHEIK,FAIR,JIGGLYPUFF
11157,25.94898206886267,-1,0.5,0.5,0.8928571343421936,0.8928571343421936,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,5,False,0,False,2,False,False,False,True,122,-42.870784759521484,30.14219856262207,51.007659912109375,0.0,0.0,0.0,0.0,1,23,0.5,0.5,0.0,0.0,0.3187499940395355,0.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,False,3,False,False,False,False,60,-26.32926368713379,50.13539123535156,60.0,-1.1037499904632568,0.0,0.0,-0.010000206530094147,1,,,,,,,,,,,,,DREAMLAND,SHIELD,SHEIK,FAIR,JIGGLYPUFF
11172,39.04981043888049,13,0.5,0.5,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,8,False,0,False,1,False,False,False,False,122,-41.16279602050781,12.722196578979492,51.19437026977539,0.7105000019073486,0.0,0.0,-2.059999942779541,1,38,0.5,0.5,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,False,3,False,False,False,False,60,-15.673137664794922,42.30538558959961,60.0,1.350000023841858,0.0,0.0,-0.9700003266334534,1,,,,,,,,,,,,,DREAMLAND,PLATFORM_DROP,SHEIK,FAIR,JIGGLYPUFF
11187,26.792215566119317,3,0.5,0.5,0.0,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,122,-35.14230728149414,0.008899999782443047,52.24436569213867,0.21000009775161743,0.21000008285045624,0.0,0.0,1,6,0.5,0.5,0.0,0.0,0.0062499940395355225,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,False,3,False,False,False,False,60,-16.626386642456055,19.373390197753906,60.0,-1.3331249952316284,0.0,0.0,-1.600000023841858,1,,,,,,,,,,,,,DREAMLAND,CROUCHING,SHEIK,FAIR,JIGGLYPUFF
11202,21.402910180837193,4,0.5,0.5,0.0,0.0,0.5,0.0062499940395355225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,36,False,0,False,2,False,False,False,True,128,-45.64228057861328,0.008899999782443047,53.29436111450195,0.0,0.0,-1.9999922513961792,0.0,1,5,0.5,0.5,0.3499999940395355,0.3499999940395355,0.0062499940395355225,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,34,False,0,False,3,False,False,False,False,68,-34.27740478515625,18.145166397094727,60.0,0.0,0.0,-0.8160886168479919,-0.25600001215934753,1,,,,,,,,,,,,,DREAMLAND,TECH_MISS_UP,SHEIK,DAMAGE_FLY_TOP,JIGGLYPUFF
11217,46.650313064162546,19,0.5,0.5,0.0,0.0,0.90625,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,36,False,0,False,1,False,False,False,False,128,-72.52216339111328,0.008899999782443047,54.344356536865234,0.0,0.0,-1.234992265701294,0.0,1,20,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,19,False,0,False,3,False,False,False,False,68,-47.673057556152344,39.49020767211914,60.0,0.0,0.0,-0.5853760242462158,-1.2160000801086426,1,,,,,,,,,,,,,DREAMLAND,TECH_MISS_UP,SHEIK,DAMAGE_FLY_TOP,JIGGLYPUFF
11232,55.482885522812346,3,0.5,0.5,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,1,False,False,True,False,128,-81.5080337524414,-6.591099739074707,55.394351959228516,0.5999999642372131,0.0,-0.4409922957420349,-1.1999999284744263,1,35,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,4,False,0,False,3,False,False,False,False,68,-54.60800552368164,41.93455505371094,60.0,0.0,0.0,-0.3546636700630188,-1.2999999523162842,1,,,,,,,,,,,,,DREAMLAND,FALLING,SHEIK,DAMAGE_FLY_TOP,JIGGLYPUFF
11247,53.82863071242849,6,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,True,1,False,False,True,False,128,-80.07130432128906,-19.87078857421875,56.4443473815918,0.0,0.0,0.0,0.0,1,50,0.5,0.5,0.0,0.0,0.831250011920929,0.26875001192092896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,3,False,False,False,False,68,-72.46826934814453,33.418190002441406,60.0,-0.8666253089904785,0.0,-0.12395135313272476,-1.2999999523162842,1,,,,,,,,,,,,,DREAMLAND,EDGE_HANGING,SHEIK,DAMAGE_FLY_TOP,JIGGLYPUFF
11262,49.87418986262458,3,0.5,0.5,0.0,0.0,0.699999988079071,0.7124999761581421,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,True,0,False,False,True,False,128,-79.97130584716797,-31.670791625976562,57.49434280395508,0.06799999624490738,0.0,0.0,2.929999828338623,1,7,0.5,0.5,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,3,False,False,False,False,68,-63.21017074584961,15.302596092224121,60.0,1.350000023841858,0.0,0.0,-1.2999999523162842,1,,,,,,,,,,,,,DREAMLAND,SWORD_DANCE_1_AIR,SHEIK,FALLING,JIGGLYPUFF
11277,41.467660827821604,18,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,True,0,False,False,True,False,128,-82.00569915771484,-10.52080249786377,58.54433822631836,0.0,0.0,0.0,0.07999926805496216,1,12,0.5,0.5,0.0,0.0,0.2750000059604645,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,False,68,-59.10623550415039,24.050594329833984,60.0,-0.065700002014637,0.0,0.0,0.7019999027252197,1,,,,,,,,,,,,,DREAMLAND,SWORD_DANCE_1_AIR,SHEIK,NEUTRAL_B_ATTACKING,JIGGLYPUFF
